,Bernalillo,Santa Fe,Socorro,Sandoval,Taos,San Miguel,Doña Ana,McKinley,Lea,San Juan,Chaves,Cibola,Curry,Eddy,Rio Arriba,Roosevelt,Valencia,Torrance,Catron,Grant,Otero,Unknown,Lincoln,Los Alamos,Colfax,Luna,Quay,Guadalupe,Harding,Union,Sierra,Hidalgo,Mora,De Baca
2020-03-11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2020-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
2020-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
2020-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
2020-03-29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
2020-03-30,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,
2020-03-31,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,
2020-04-01,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
2020-04-02,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
2020-04-03,7,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-04-04,7,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,,,,,,,,,
2020-04-05,7,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,,,,,,,,,
2020-04-06,7,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,,,,,,,,,
2020-04-07,8,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,,,,,,,,,
2020-04-08,11,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,,,,,,,,,
2020-04-09,12,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,
2020-04-10,13,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,
2020-04-11,13,0,0,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,
2020-04-12,16,0,0,3,0,0,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,
2020-04-13,16,0,0,3,0,0,1,2,0,7,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,
2020-04-14,17,0,0,4,0,0,1,2,0,10,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,
2020-04-15,17,0,0,4,0,0,1,2,0,10,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,
2020-04-16,18,0,0,5,0,0,1,4,0,13,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,
2020-04-17,22,0,1,6,0,0,1,4,0,14,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,
2020-04-18,23,0,1,6,0,0,1,5,0,14,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
2020-04-19,24,0,1,6,0,0,1,5,0,15,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,
2020-04-20,24,0,1,6,0,0,1,5,0,17,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,,,,,,
2020-04-21,29,0,1,6,0,0,1,6,0,17,1,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,,,,,,
2020-04-22,29,0,1,6,0,0,1,7,0,22,1,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,,,,,,
2020-04-23,31,0,1,8,0,0,1,8,0,24,1,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,,,
2020-04-24,33,0,1,8,0,0,1,9,0,27,1,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,,,
2020-04-25,33,0,1,10,0,0,1,9,0,33,1,2,0,1,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,,,,
2020-04-26,33,0,1,11,0,0,1,12,0,35,1,2,0,1,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,,,,
2020-04-27,33,0,1,11,0,0,1,12,0,35,1,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,,,,
2020-04-28,35,0,1,11,0,0,1,15,0,36,1,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,,,,
2020-04-29,35,0,2,13,0,0,1,16,0,38,1,3,0,1,0,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,,,
2020-04-30,35,0,2,13,0,0,1,19,0,45,1,3,0,1,0,0,0,0,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-01,36,0,2,15,0,0,1,20,0,49,1,3,0,1,0,0,0,0,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-02,38,0,2,17,0,0,2,20,0,51,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,,,
2020-05-03,40,0,2,19,0,0,2,21,0,57,1,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,,,
2020-05-04,40,0,2,19,0,0,2,21,0,57,1,3,0,1,0,0,1,0,1,0,0,6,0,0,0,1,1,0,0,0,0,,,
2020-05-05,42,0,2,20,0,0,2,25,0,62,1,3,0,1,0,0,1,0,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-06,44,1,2,20,0,0,2,29,0,62,1,3,0,1,0,0,1,0,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-07,44,1,2,20,0,0,2,31,0,62,1,3,0,1,0,0,1,1,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-08,45,1,2,20,0,0,2,36,0,64,2,3,0,1,0,0,1,1,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-09,46,1,2,20,0,0,2,40,0,69,2,3,0,1,0,0,1,1,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-10,46,1,2,21,0,0,2,46,0,71,2,3,0,1,0,0,1,1,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-11,48,1,3,21,0,0,2,50,0,71,2,4,0,1,0,0,1,1,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-12,50,2,3,21,0,0,2,55,0,74,2,4,0,1,0,0,1,1,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-13,53,2,3,22,0,0,2,57,0,80,2,4,0,1,0,0,1,1,1,0,0,,0,0,0,1,1,0,0,0,0,,,
2020-05-14,54,3,4,22,0,0,2,63,0,81,2,4,0,1,0,0,1,1,1,0,1,,0,0,0,1,1,0,0,0,0,,,
2020-05-15,56,3,4,22,0,0,2,69,0,84,2,4,0,1,0,0,1,1,1,0,1,,0,0,0,1,1,0,0,0,0,,,
2020-05-16,56,3,4,23,0,0,2,73,0,85,2,4,0,1,0,0,1,1,1,0,1,,0,0,0,1,1,0,0,0,0,,,
2020-05-17,57,3,4,24,0,0,2,76,0,86,2,4,0,1,0,0,1,1,1,0,1,,0,0,0,1,1,0,0,0,0,,,
2020-05-18,59,3,4,24,0,0,2,78,0,87,2,4,0,1,0,0,1,1,1,0,1,,0,0,0,1,1,0,0,0,0,0,,
2020-05-19,59,3,4,24,0,0,2,79,0,92,2,4,0,1,0,0,1,1,1,0,1,,0,0,0,1,1,0,0,0,0,0,,
2020-05-20,59,3,4,24,0,0,2,82,0,96,2,4,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,,
2020-05-21,63,3,4,24,0,0,2,86,0,99,2,4,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,,
2020-05-22,66,3,4,24,0,0,2,87,0,103,2,4,0,1,0,0,1,1,1,0,1,,0,0,0,1,1,0,0,0,0,0,,
2020-05-23,68,3,4,26,0,0,2,87,0,105,2,4,0,1,0,0,1,1,1,0,1,,0,0,0,1,1,0,0,0,0,0,,
2020-05-24,68,3,4,26,0,0,2,93,0,108,2,4,0,1,0,0,1,1,1,0,1,,0,0,0,1,1,0,0,0,0,0,,
2020-05-25,68,3,4,26,0,0,2,94,0,110,2,4,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,,
2020-05-26,68,3,4,26,0,0,2,95,0,112,2,5,0,1,0,0,1,1,1,0,2,,0,0,0,1,1,0,0,0,0,0,,
2020-05-27,69,3,4,26,0,0,2,97,0,113,2,5,0,1,0,0,1,1,1,0,2,,0,0,0,1,1,0,0,0,0,0,,
2020-05-28,70,3,4,26,0,0,2,100,0,114,2,5,0,1,1,0,1,1,1,0,2,,0,0,0,1,1,0,0,0,0,0,,
2020-05-29,71,3,4,27,0,0,3,104,0,115,2,5,0,1,1,0,2,1,1,0,2,,0,0,0,1,1,0,0,0,0,0,,
2020-05-30,71,3,4,27,0,0,3,109,0,117,2,5,0,1,1,0,2,1,1,0,2,,0,0,0,1,1,0,0,0,0,0,,
2020-05-31,71,3,4,27,0,0,3,110,0,121,2,5,0,1,1,0,2,1,1,0,2,,0,0,0,1,1,0,0,0,0,0,,
2020-06-01,71,3,5,27,0,0,3,112,0,123,2,5,0,1,1,0,2,1,1,0,3,,0,0,0,1,1,0,0,0,0,0,,
2020-06-02,72,3,5,27,0,0,3,114,0,124,2,6,0,1,1,0,2,1,1,0,3,,0,0,0,1,1,0,0,0,0,0,,
2020-06-03,72,3,5,27,0,0,3,119,0,127,2,6,0,1,1,0,2,1,1,0,3,,0,0,0,1,1,0,0,0,0,0,,
2020-06-04,73,3,5,27,0,0,3,124,0,129,2,6,0,1,1,0,2,1,1,0,3,,0,0,0,1,1,0,0,0,0,0,,
2020-06-05,74,3,5,27,0,0,3,125,0,130,2,6,0,1,1,0,2,1,1,0,4,,0,0,0,1,1,0,0,0,0,0,,
2020-06-06,74,3,5,27,0,0,3,129,0,131,2,6,0,1,1,0,2,1,1,0,4,,0,0,0,1,1,0,0,0,0,0,,
2020-06-07,75,3,5,27,0,0,3,130,0,132,2,6,0,1,1,0,2,1,1,0,4,1,0,0,0,1,1,0,0,0,0,0,,
2020-06-08,75,3,5,27,0,0,3,133,0,134,2,6,0,1,1,0,2,1,1,0,4,0,0,0,0,1,1,0,0,0,0,0,,
2020-06-09,76,3,5,27,0,0,3,134,0,135,2,7,0,1,1,0,2,1,1,0,4,,0,0,0,1,1,0,0,0,0,0,,
2020-06-10,77,3,5,27,0,0,3,137,0,137,2,7,0,1,1,0,2,1,1,0,4,,0,0,0,1,1,0,0,0,0,0,,
2020-06-11,77,3,5,27,0,0,5,139,0,144,2,7,0,1,1,0,2,1,1,0,4,,0,0,0,1,1,0,0,0,0,0,,
2020-06-12,77,3,5,27,0,0,6,141,0,145,2,8,0,1,1,0,2,1,1,0,4,,0,0,0,1,1,0,0,0,0,0,,
2020-06-13,78,3,5,27,0,0,6,143,0,147,2,8,0,1,1,0,2,1,1,0,4,,0,0,0,1,1,0,0,0,0,0,,
2020-06-14,80,3,5,27,0,0,6,145,0,147,2,8,0,1,1,0,2,1,1,0,4,0,0,0,0,1,1,0,0,0,0,0,,
2020-06-15,80,3,5,27,0,0,6,148,0,148,2,8,0,1,1,1,2,1,1,0,4,,0,0,0,1,1,0,0,0,0,0,,
2020-06-16,80,3,5,27,0,0,6,151,0,151,2,9,0,1,1,1,2,1,1,0,4,,0,0,0,1,1,0,0,0,0,0,,
2020-06-17,81,3,5,27,0,0,6,152,0,152,2,10,0,1,1,1,2,1,1,0,5,,0,0,0,1,1,0,0,0,0,0,,
2020-06-18,82,3,5,28,0,0,6,153,0,153,2,10,0,1,1,1,2,1,1,0,5,,0,0,0,1,1,0,0,0,0,0,,
2020-06-19,82,3,5,28,0,0,6,157,0,154,2,11,0,1,1,1,2,1,1,0,6,,0,0,0,2,1,0,0,0,0,0,,
2020-06-20,82,3,5,28,0,0,6,159,0,154,2,11,0,1,1,1,2,1,1,0,6,,0,0,0,2,1,0,0,0,0,0,,
2020-06-21,82,3,5,28,0,0,6,161,0,155,2,11,0,1,1,1,2,1,1,0,6,0,0,0,0,2,1,0,0,0,0,0,,
2020-06-22,82,3,5,28,0,0,6,161,0,155,2,11,0,1,1,1,2,1,1,0,6,,0,0,0,2,1,0,0,0,0,0,,
2020-06-23,82,3,5,29,1,0,8,161,0,156,2,13,0,1,1,1,2,1,1,0,6,0,0,0,0,2,1,0,0,0,0,0,,
2020-06-24,84,3,5,29,1,0,8,161,0,157,2,13,0,1,1,1,2,1,1,0,6,,0,0,1,2,1,0,0,0,0,0,,
2020-06-25,85,3,5,29,1,0,8,162,0,160,2,13,0,1,1,1,2,1,1,0,6,,0,0,1,2,1,0,0,0,0,0,,
2020-06-26,85,3,5,29,1,0,8,166,0,160,2,13,0,1,1,1,2,1,1,0,6,0,0,0,1,2,1,0,0,0,0,0,,
